timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718818555624,2050,Petición HTTP,200,,Grupo de Hilos 1-95,text,true,,1117,148,202,202,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2050,0,95
1718818557358,363,Petición HTTP,200,,Grupo de Hilos 1-268,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,363,0,95
1718818555699,2023,Petición HTTP,200,,Grupo de Hilos 1-102,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2023,0,95
1718818555666,2056,Petición HTTP,200,,Grupo de Hilos 1-99,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2056,0,95
1718818555644,2083,Petición HTTP,200,,Grupo de Hilos 1-97,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2079,0,97
1718818557449,295,Petición HTTP,200,,Grupo de Hilos 1-277,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,286,0,107
1718818555705,2042,Petición HTTP,200,,Grupo de Hilos 1-103,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2033,0,96
1718818555728,2042,Petición HTTP,200,,Grupo de Hilos 1-105,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2042,0,97
1718818555746,2035,Petición HTTP,200,,Grupo de Hilos 1-107,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2035,0,96
1718818555739,2046,Petición HTTP,200,,Grupo de Hilos 1-106,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2041,0,96
1718818555818,1976,Petición HTTP,200,,Grupo de Hilos 1-114,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1972,0,96
1718818555715,2110,Petición HTTP,200,,Grupo de Hilos 1-104,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2078,0,96
1718818555788,2037,Petición HTTP,200,,Grupo de Hilos 1-111,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2037,0,104
1718818555766,2060,Petición HTTP,200,,Grupo de Hilos 1-109,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2060,0,96
1718818555824,2030,Petición HTTP,200,,Grupo de Hilos 1-115,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2022,0,96
1718818557498,362,Petición HTTP,200,,Grupo de Hilos 1-282,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,356,0,97
1718818555864,2038,Petición HTTP,200,,Grupo de Hilos 1-119,text,true,,1117,148,209,209,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1996,0,104
1718818557519,384,Petición HTTP,200,,Grupo de Hilos 1-284,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,384,0,108
1718818555809,2094,Petición HTTP,200,,Grupo de Hilos 1-113,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2094,0,95
1718818555838,2109,Petición HTTP,200,,Grupo de Hilos 1-116,text,true,,1117,148,210,210,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2070,0,96
1718818555857,2094,Petición HTTP,200,,Grupo de Hilos 1-118,text,true,,1117,148,210,210,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2090,0,98
1718818555908,2043,Petición HTTP,200,,Grupo de Hilos 1-123,text,true,,1117,148,210,210,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2043,0,99
1718818555848,2103,Petición HTTP,200,,Grupo de Hilos 1-117,text,true,,1117,148,210,210,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2103,0,98
1718818555893,2059,Petición HTTP,200,,Grupo de Hilos 1-121,text,true,,1117,148,209,209,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2059,0,101
1718818555914,2038,Petición HTTP,200,,Grupo de Hilos 1-124,text,true,,1117,148,207,207,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2038,0,95
1718818555896,2059,Petición HTTP,200,,Grupo de Hilos 1-122,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2056,0,98
1718818555893,2075,Petición HTTP,200,,Grupo de Hilos 1-120,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2075,0,101
1718818555924,2047,Petición HTTP,200,,Grupo de Hilos 1-125,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2039,0,96
1718818555947,2029,Petición HTTP,200,,Grupo de Hilos 1-127,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2018,0,104
1718818555968,2023,Petición HTTP,200,,Grupo de Hilos 1-129,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2023,0,96
1718818555938,2056,Petición HTTP,200,,Grupo de Hilos 1-126,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2049,0,96
1718818556018,2026,Petición HTTP,200,,Grupo de Hilos 1-134,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2026,0,102
1718818555957,2087,Petición HTTP,200,,Grupo de Hilos 1-128,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2087,0,97
1718818556056,1988,Petición HTTP,200,,Grupo de Hilos 1-138,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1988,0,119
1718818557725,321,Petición HTTP,200,,Grupo de Hilos 1-305,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,321,0,100
1718818556004,2044,Petición HTTP,200,,Grupo de Hilos 1-133,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2042,0,107
1718818556047,2046,Petición HTTP,200,,Grupo de Hilos 1-137,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2046,0,128
1718818556076,2022,Petición HTTP,200,,Grupo de Hilos 1-140,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2017,0,99
1718818555987,2111,Petición HTTP,200,,Grupo de Hilos 1-131,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2106,0,97
1718818556120,1985,Petición HTTP,200,,Grupo de Hilos 1-144,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,1980,0,100
1718818555049,3067,Petición HTTP,200,,Grupo de Hilos 1-37,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,3067,0,94
1718818554739,3381,Petición HTTP,200,,Grupo de Hilos 1-6,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,3377,0,133
1718818556098,2103,Petición HTTP,200,,Grupo de Hilos 1-142,text,true,,1117,148,213,213,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2040,0,122
1718818556030,2172,Petición HTTP,200,,Grupo de Hilos 1-135,text,true,,1117,148,212,212,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2172,0,112
1718818556088,2114,Petición HTTP,200,,Grupo de Hilos 1-141,text,true,,1117,148,212,212,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2114,0,132
1718818555994,2208,Petición HTTP,200,,Grupo de Hilos 1-132,text,true,,1117,148,212,212,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2208,0,103
1718818556128,2075,Petición HTTP,200,,Grupo de Hilos 1-145,text,true,,1117,148,210,210,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2075,0,103
1718818556109,2095,Petición HTTP,200,,Grupo de Hilos 1-143,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2095,0,111
1718818556167,2037,Petición HTTP,200,,Grupo de Hilos 1-149,text,true,,1117,148,208,208,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2037,0,96
1718818556159,2046,Petición HTTP,200,,Grupo de Hilos 1-148,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2045,0,97
1718818556178,2042,Petición HTTP,200,,Grupo de Hilos 1-150,text,true,,1117,148,207,207,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2041,0,98
1718818556185,2043,Petición HTTP,200,,Grupo de Hilos 1-151,text,true,,1117,148,207,207,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2043,0,98
1718818556134,2098,Petición HTTP,200,,Grupo de Hilos 1-146,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2089,0,97
1718818556209,2024,Petición HTTP,200,,Grupo de Hilos 1-153,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2024,0,97
1718818556229,2019,Petición HTTP,200,,Grupo de Hilos 1-155,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2006,0,97
1718818557886,375,Petición HTTP,200,,Grupo de Hilos 1-321,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,364,0,120
1718818556254,2007,Petición HTTP,200,,Grupo de Hilos 1-158,text,true,,1117,148,206,206,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2000,0,96
1718818557905,361,Petición HTTP,200,,Grupo de Hilos 1-323,text,true,,1117,148,205,205,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,361,0,154
1718818556218,2055,Petición HTTP,200,,Grupo de Hilos 1-154,text,true,,1117,148,204,204,http://ec2-34-207-232-42.compute-1.amazonaws.com:8080/pets,2052,0,97
