timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718836952533,196,Petición HTTP,200,,Grupo de Hilos 1-67,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,96
1718836952584,199,Petición HTTP,200,,Grupo de Hilos 1-68,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,199,0,95
1718836952637,231,Petición HTTP,200,,Grupo de Hilos 1-69,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,231,0,97
1718836952684,195,Petición HTTP,200,,Grupo de Hilos 1-70,text,true,,1117,147,4,4,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,195,0,95
1718836952738,226,Petición HTTP,200,,Grupo de Hilos 1-71,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,226,0,124
1718836952789,196,Petición HTTP,200,,Grupo de Hilos 1-72,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,196,0,95
1718836952837,203,Petición HTTP,200,,Grupo de Hilos 1-73,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,203,0,96
1718836952888,198,Petición HTTP,200,,Grupo de Hilos 1-74,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,198,0,96
1718836952935,227,Petición HTTP,200,,Grupo de Hilos 1-75,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,227,0,105
1718836952984,202,Petición HTTP,200,,Grupo de Hilos 1-76,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,201,0,101
1718836953085,206,Petición HTTP,200,,Grupo de Hilos 1-78,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,206,0,95
1718836953038,253,Petición HTTP,200,,Grupo de Hilos 1-77,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,253,0,124
1718836953186,210,Petición HTTP,200,,Grupo de Hilos 1-80,text,true,,1117,147,5,5,http://ec2-3-84-132-196.compute-1.amazonaws.com:8080/pets,210,0,104
