timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750718576056,25,Petición HTTP,200,,Grupo de Hilos 1-111,text,true,,18175,120,8,8,http://localhost:8080/pets,25,0,0
1750718576032,51,Petición HTTP,200,,Grupo de Hilos 1-108,text,true,,18175,120,7,7,http://localhost:8080/pets,51,0,0
1750718576008,79,Petición HTTP,200,,Grupo de Hilos 1-106,text,true,,18175,120,6,6,http://localhost:8080/pets,78,0,0
1750718576019,72,Petición HTTP,200,,Grupo de Hilos 1-107,text,true,,18175,120,6,6,http://localhost:8080/pets,72,0,0
1750718576038,62,Petición HTTP,200,,Grupo de Hilos 1-109,text,true,,18175,120,6,6,http://localhost:8080/pets,62,0,0
1750718576047,57,Petición HTTP,200,,Grupo de Hilos 1-110,text,true,,18175,120,5,5,http://localhost:8080/pets,57,0,1
1750718576070,35,Petición HTTP,200,,Grupo de Hilos 1-112,text,true,,18175,120,4,4,http://localhost:8080/pets,34,0,1
1750718576082,30,Petición HTTP,200,,Grupo de Hilos 1-113,text,true,,18175,120,4,4,http://localhost:8080/pets,29,0,0
1750718576096,18,Petición HTTP,200,,Grupo de Hilos 1-115,text,true,,18175,120,3,3,http://localhost:8080/pets,17,0,0
1750718576091,23,Petición HTTP,200,,Grupo de Hilos 1-114,text,true,,18175,120,2,2,http://localhost:8080/pets,23,0,0
1750718576106,18,Petición HTTP,200,,Grupo de Hilos 1-116,text,true,,18175,120,2,2,http://localhost:8080/pets,17,0,0
1750718576120,26,Petición HTTP,200,,Grupo de Hilos 1-117,text,true,,18175,120,3,3,http://localhost:8080/pets,26,0,0
1750718576129,43,Petición HTTP,200,,Grupo de Hilos 1-118,text,true,,18175,120,5,5,http://localhost:8080/pets,42,0,0
1750718576138,54,Petición HTTP,200,,Grupo de Hilos 1-119,text,true,,18175,120,6,6,http://localhost:8080/pets,54,0,0
1750718576150,70,Petición HTTP,200,,Grupo de Hilos 1-120,text,true,,18175,120,8,8,http://localhost:8080/pets,66,0,1
1750718576172,81,Petición HTTP,200,,Grupo de Hilos 1-122,text,true,,18175,120,10,10,http://localhost:8080/pets,81,0,2
1750718576158,104,Petición HTTP,200,,Grupo de Hilos 1-121,text,true,,18175,120,10,10,http://localhost:8080/pets,103,0,1
1750718576183,266,Petición HTTP,200,,Grupo de Hilos 1-123,text,true,,18175,120,27,27,http://localhost:8080/pets,266,0,0
1750718576189,278,Petición HTTP,200,,Grupo de Hilos 1-124,text,true,,18175,120,28,28,http://localhost:8080/pets,278,0,4
1750718576227,241,Petición HTTP,200,,Grupo de Hilos 1-128,text,true,,18175,120,27,27,http://localhost:8080/pets,241,0,1
1750718576250,246,Petición HTTP,200,,Grupo de Hilos 1-130,text,true,,18175,120,29,29,http://localhost:8080/pets,246,0,1
1750718576257,256,Petición HTTP,200,,Grupo de Hilos 1-131,text,true,,18175,120,30,30,http://localhost:8080/pets,255,0,1
1750718576237,278,Petición HTTP,200,,Grupo de Hilos 1-129,text,true,,18175,120,29,29,http://localhost:8080/pets,278,0,1
1750718576267,255,Petición HTTP,200,,Grupo de Hilos 1-132,text,true,,18175,120,29,29,http://localhost:8080/pets,254,0,1
1750718576212,313,Petición HTTP,200,,Grupo de Hilos 1-126,text,true,,18175,120,28,28,http://localhost:8080/pets,313,0,0
1750718576298,259,Petición HTTP,200,,Grupo de Hilos 1-135,text,true,,18175,120,30,30,http://localhost:8080/pets,258,0,1
1750718576288,269,Petición HTTP,200,,Grupo de Hilos 1-134,text,true,,18175,120,30,30,http://localhost:8080/pets,269,0,0
1750718576217,347,Petición HTTP,200,,Grupo de Hilos 1-127,text,true,,18175,120,29,29,http://localhost:8080/pets,341,0,0
1750718576312,258,Petición HTTP,200,,Grupo de Hilos 1-136,text,true,,18175,120,29,29,http://localhost:8080/pets,258,0,0
1750718576277,296,Petición HTTP,200,,Grupo de Hilos 1-133,text,true,,18175,120,28,28,http://localhost:8080/pets,295,0,1
1750718576200,374,Petición HTTP,200,,Grupo de Hilos 1-125,text,true,,18175,120,27,27,http://localhost:8080/pets,374,0,1
1750718576361,244,Petición HTTP,200,,Grupo de Hilos 1-141,text,true,,18175,120,29,29,http://localhost:8080/pets,244,0,0
1750718576318,300,Petición HTTP,200,,Grupo de Hilos 1-137,text,true,,18175,120,29,29,http://localhost:8080/pets,300,0,1
1750718576349,271,Petición HTTP,200,,Grupo de Hilos 1-140,text,true,,18175,120,28,28,http://localhost:8080/pets,271,0,0
1750718576339,284,Petición HTTP,200,,Grupo de Hilos 1-139,text,true,,18175,120,28,28,http://localhost:8080/pets,284,0,1
1750718576560,69,Petición HTTP,200,,Grupo de Hilos 1-161,text,true,,18175,120,28,28,http://localhost:8080/pets,68,0,0
1750718576332,298,Petición HTTP,200,,Grupo de Hilos 1-138,text,true,,18175,120,27,27,http://localhost:8080/pets,298,0,0
1750718576369,261,Petición HTTP,200,,Grupo de Hilos 1-142,text,true,,18175,120,27,27,http://localhost:8080/pets,260,0,1
1750718576389,244,Petición HTTP,200,,Grupo de Hilos 1-144,text,true,,18175,120,25,25,http://localhost:8080/pets,243,0,0
1750718576437,215,Petición HTTP,200,,Grupo de Hilos 1-149,text,true,,18175,120,26,26,http://localhost:8080/pets,214,0,1
1750718576411,241,Petición HTTP,200,,Grupo de Hilos 1-146,text,true,,18175,120,26,26,http://localhost:8080/pets,241,0,1
1750718576427,235,Petición HTTP,200,,Grupo de Hilos 1-148,text,true,,18175,120,25,25,http://localhost:8080/pets,234,0,1
1750718576401,261,Petición HTTP,200,,Grupo de Hilos 1-145,text,true,,18175,120,25,25,http://localhost:8080/pets,260,0,1
1750718576451,219,Petición HTTP,200,,Grupo de Hilos 1-150,text,true,,18175,120,23,23,http://localhost:8080/pets,219,0,0
1750718576461,227,Petición HTTP,200,,Grupo de Hilos 1-151,text,true,,18175,120,25,25,http://localhost:8080/pets,226,0,0
1750718576626,82,Petición HTTP,200,,Grupo de Hilos 1-168,text,true,,18175,120,26,26,http://localhost:8080/pets,82,0,1
1750718576517,195,Petición HTTP,200,,Grupo de Hilos 1-157,text,true,,18175,120,25,25,http://localhost:8080/pets,195,0,1
1750718576471,246,Petición HTTP,200,,Grupo de Hilos 1-152,text,true,,18175,120,24,24,http://localhost:8080/pets,246,0,0
1750718576542,182,Petición HTTP,200,,Grupo de Hilos 1-159,text,true,,18175,120,24,24,http://localhost:8080/pets,181,0,1
1750718576509,258,Petición HTTP,200,,Grupo de Hilos 1-156,text,true,,18175,120,24,24,http://localhost:8080/pets,258,0,0
1750718576488,279,Petición HTTP,200,,Grupo de Hilos 1-154,text,true,,18175,120,24,24,http://localhost:8080/pets,279,0,0
1750718576551,216,Petición HTTP,200,,Grupo de Hilos 1-160,text,true,,18175,120,24,24,http://localhost:8080/pets,216,0,0
1750718576499,268,Petición HTTP,200,,Grupo de Hilos 1-155,text,true,,18175,120,24,24,http://localhost:8080/pets,268,0,1
1750718576420,348,Petición HTTP,200,,Grupo de Hilos 1-147,text,true,,18175,120,26,26,http://localhost:8080/pets,305,0,0
1750718576569,202,Petición HTTP,200,,Grupo de Hilos 1-162,text,true,,18175,120,23,23,http://localhost:8080/pets,202,0,1
1750718576529,260,Petición HTTP,200,,Grupo de Hilos 1-158,text,true,,18175,120,24,24,http://localhost:8080/pets,259,0,1
1750718576621,174,Petición HTTP,200,,Grupo de Hilos 1-167,text,true,,18175,120,23,23,http://localhost:8080/pets,173,0,1
1750718576587,213,Petición HTTP,200,,Grupo de Hilos 1-164,text,true,,18175,120,22,22,http://localhost:8080/pets,208,0,0
1750718576382,418,Petición HTTP,200,,Grupo de Hilos 1-143,text,true,,18175,120,23,23,http://localhost:8080/pets,418,0,1
1750718576597,213,Petición HTTP,200,,Grupo de Hilos 1-165,text,true,,18175,120,21,21,http://localhost:8080/pets,212,0,1
1750718576577,233,Petición HTTP,200,,Grupo de Hilos 1-163,text,true,,18175,120,21,21,http://localhost:8080/pets,233,0,2
1750718576683,143,Petición HTTP,200,,Grupo de Hilos 1-173,text,true,,18175,120,21,21,http://localhost:8080/pets,143,0,0
1750718576662,164,Petición HTTP,200,,Grupo de Hilos 1-171,text,true,,18175,120,21,21,http://localhost:8080/pets,164,0,0
1750718576612,215,Petición HTTP,200,,Grupo de Hilos 1-166,text,true,,18175,120,20,20,http://localhost:8080/pets,215,0,1
1750718576480,355,Petición HTTP,200,,Grupo de Hilos 1-153,text,true,,18175,120,19,19,http://localhost:8080/pets,355,0,0
1750718576651,190,Petición HTTP,200,,Grupo de Hilos 1-170,text,true,,18175,120,19,19,http://localhost:8080/pets,189,0,1
1750718576673,169,Petición HTTP,200,,Grupo de Hilos 1-172,text,true,,18175,120,18,18,http://localhost:8080/pets,169,0,1
1750718576640,208,Petición HTTP,200,,Grupo de Hilos 1-169,text,true,,18175,120,17,17,http://localhost:8080/pets,208,0,1
1750718576687,167,Petición HTTP,200,,Grupo de Hilos 1-174,text,true,,18175,120,17,17,http://localhost:8080/pets,166,0,0
1750718576722,145,Petición HTTP,200,,Grupo de Hilos 1-177,text,true,,18175,120,17,17,http://localhost:8080/pets,145,0,0
1750718576699,184,Petición HTTP,200,,Grupo de Hilos 1-175,text,true,,18175,120,18,18,http://localhost:8080/pets,183,0,1
1750718576707,180,Petición HTTP,200,,Grupo de Hilos 1-176,text,true,,18175,120,17,17,http://localhost:8080/pets,180,0,1
1750718576768,123,Petición HTTP,200,,Grupo de Hilos 1-180,text,true,,18175,120,17,17,http://localhost:8080/pets,123,0,0
1750718576770,133,Petición HTTP,200,,Grupo de Hilos 1-181,text,true,,18175,120,17,17,http://localhost:8080/pets,131,0,1
1750718576839,72,Petición HTTP,200,,Grupo de Hilos 1-189,text,true,,18175,120,17,17,http://localhost:8080/pets,72,0,1
1750718576768,143,Petición HTTP,200,,Grupo de Hilos 1-178,text,true,,18175,120,17,17,http://localhost:8080/pets,143,0,1
1750718576769,146,Petición HTTP,200,,Grupo de Hilos 1-179,text,true,,18175,120,15,15,http://localhost:8080/pets,146,0,1
1750718576776,139,Petición HTTP,200,,Grupo de Hilos 1-183,text,true,,18175,120,15,15,http://localhost:8080/pets,139,0,1
1750718576818,102,Petición HTTP,200,,Grupo de Hilos 1-187,text,true,,18175,120,14,14,http://localhost:8080/pets,102,0,0
1750718576811,125,Petición HTTP,200,,Grupo de Hilos 1-186,text,true,,18175,120,14,14,http://localhost:8080/pets,124,0,0
1750718576769,176,Petición HTTP,200,,Grupo de Hilos 1-182,text,true,,18175,120,14,14,http://localhost:8080/pets,171,0,1
1750718576787,159,Petición HTTP,200,,Grupo de Hilos 1-184,text,true,,18175,120,13,13,http://localhost:8080/pets,159,0,0
1750718576849,106,Petición HTTP,200,,Grupo de Hilos 1-190,text,true,,18175,120,13,13,http://localhost:8080/pets,106,0,0
1750718576828,132,Petición HTTP,200,,Grupo de Hilos 1-188,text,true,,18175,120,13,13,http://localhost:8080/pets,132,0,1
1750718576871,99,Petición HTTP,200,,Grupo de Hilos 1-192,text,true,,18175,120,12,12,http://localhost:8080/pets,98,0,0
1750718576919,54,Petición HTTP,200,,Grupo de Hilos 1-197,text,true,,18175,120,12,12,http://localhost:8080/pets,54,0,0
1750718576878,96,Petición HTTP,200,,Grupo de Hilos 1-193,text,true,,18175,120,11,11,http://localhost:8080/pets,95,0,0
1750718576857,118,Petición HTTP,200,,Grupo de Hilos 1-191,text,true,,18175,120,10,10,http://localhost:8080/pets,118,0,0
1750718576901,81,Petición HTTP,200,,Grupo de Hilos 1-195,text,true,,18175,120,10,10,http://localhost:8080/pets,81,0,1
1750718576891,93,Petición HTTP,200,,Grupo de Hilos 1-194,text,true,,18175,120,9,9,http://localhost:8080/pets,93,0,1
1750718576948,43,Petición HTTP,200,,Grupo de Hilos 1-200,text,true,,18175,120,9,9,http://localhost:8080/pets,43,0,1
1750718576801,190,Petición HTTP,200,,Grupo de Hilos 1-185,text,true,,18175,120,8,8,http://localhost:8080/pets,190,0,0
1750718576908,86,Petición HTTP,200,,Grupo de Hilos 1-196,text,true,,18175,120,7,7,http://localhost:8080/pets,85,0,1
1750718576927,67,Petición HTTP,200,,Grupo de Hilos 1-198,text,true,,18175,120,6,6,http://localhost:8080/pets,67,0,1
1750718576938,61,Petición HTTP,200,,Grupo de Hilos 1-199,text,true,,18175,120,6,6,http://localhost:8080/pets,61,0,1
1750718576971,31,Petición HTTP,200,,Grupo de Hilos 1-202,text,true,,18175,120,5,5,http://localhost:8080/pets,31,0,1
1750718576958,45,Petición HTTP,200,,Grupo de Hilos 1-201,text,true,,18175,120,4,4,http://localhost:8080/pets,45,0,0
1750718576977,28,Petición HTTP,200,,Grupo de Hilos 1-203,text,true,,18175,120,3,3,http://localhost:8080/pets,28,0,0
1750718576985,20,Petición HTTP,200,,Grupo de Hilos 1-204,text,true,,18175,120,3,3,http://localhost:8080/pets,20,0,1
1750718576999,11,Petición HTTP,200,,Grupo de Hilos 1-205,text,true,,18175,120,2,2,http://localhost:8080/pets,10,0,0
